"order_id";"account_id";"bank_to";"account_to";"amount";"k_symbol"
34994;3792;"OP";"13595378";3518.00;"SIPO"
34995;3793;"YZ";"82695603";5706.00;"SIPO"
34996;3794;"KL";"83359801";4536.00;"SIPO"
34997;3795;"WX";"49257469";2419.00;"SIPO"
34998;3795;"CD";"41867381";6679.00;" "
34999;3796;"QR";"12162918";8301.00;"SIPO"
35000;3798;"MN";"51615589";1258.00;"SIPO"
35001;3798;"MN";"28350711";8637.00;" "
35002;3799;"AB";"1355666";4673.00;"SIPO"
35003;3799;"MN";"9053272";1290.00;" "
35004;3799;"EF";"71719521";136.00;"POJISTNE"
35005;3799;"UV";"23728156";213.00;" "
35006;3800;"AB";"68339317";1294.00;"SIPO"
35007;3800;"OP";"90384268";3634.00;" "
35008;3802;"MN";"36424207";3276.00;"SIPO"
35009;3803;"IJ";"73056244";5188.00;"SIPO"
35010;3804;"KL";"84903490";5270.70;"UVER"
35011;3804;"WX";"32746297";643.00;"SIPO"
35012;3804;"CD";"46665102";4458.00;" "
35013;3805;"KL";"33937186";5908.00;"SIPO"
35014;3806;"WX";"51833760";3216.00;"SIPO"
35015;3806;"AB";"66113912";2478.00;" "
35016;3806;"ST";"6164783";18.00;"POJISTNE"
35017;3807;"GH";"5179399";4828.00;"SIPO"
35018;3808;"AB";"7896417";1966.00;"SIPO"
35019;3808;"GH";"27884578";4767.00;" "
35020;3809;"WX";"10469216";1965.00;"SIPO"
35021;3809;"OP";"52133649";1619.00;" "
35022;3809;"YZ";"9162903";2.00;"POJISTNE"
35023;3810;"KL";"25770914";2862.00;"SIPO"
35024;3811;"KL";"13080460";2515.00;"SIPO"
35025;3812;"GH";"23986679";2125.00;"SIPO"
35026;3813;"EF";"81887119";5645.00;"SIPO"
35027;3813;"KL";"81905740";895.00;" "
35028;3813;"EF";"20648479";333.00;"POJISTNE"
35029;3815;"QR";"94093620";3162.40;"LEASING"
35030;3817;"MN";"93542521";6529.00;"SIPO"
35031;3818;"QR";"35474443";3596.00;"SIPO"
35032;3818;"OP";"32659602";1474.00;" "
35033;3818;"CD";"34760767";4065.00;"POJISTNE"
35034;3819;"CD";"89256637";7102.00;"SIPO"
35035;3820;"UV";"41454017";8054.00;"SIPO"
35036;3822;"GH";"32954842";11657.00;"SIPO"
35037;3824;"UV";"61468034";6198.00;"SIPO"
35038;3826;"GH";"788856";4518.00;"SIPO"
35039;3828;"GH";"80965399";2010.00;"SIPO"
35044;3830;"EF";"9319293";5498.00;"SIPO"
35046;3832;"IJ";"97227751";160.00;"SIPO"
35047;3832;"UV";"41750305";4176.00;" "
35048;3833;"MN";"68814772";6760.00;"SIPO"
35049;3834;"KL";"49577087";3114.00;"SIPO"
35050;3834;"YZ";"63132923";375.00;" "
35051;3834;"MN";"51878350";3189.00;"POJISTNE"
35052;3834;"YZ";"52872371";262.00;" "
35053;3834;"WX";"34075695";1921.00;"UVER"
35054;3835;"IJ";"1018590";6337.00;"SIPO"
35055;3835;"AB";"19860339";1247.00;" "
35056;3836;"QR";"24936366";2676.00;"SIPO"
35057;3836;"MN";"95188617";1011.00;" "
35058;3836;"YZ";"32683402";5308.00;"POJISTNE"
35059;3837;"YZ";"24419355";1377.60;"LEASING"
35060;3839;"YZ";"94504993";3072.10;"LEASING"
35061;3840;"CD";"87679588";2559.00;"SIPO"
35062;3841;"ST";"99752336";440.00;"SIPO"
35063;3841;"MN";"55037939";1223.00;"SIPO"
35064;3842;"ST";"627255";2776.00;"SIPO"
35065;3844;"UV";"74524152";2260.00;"SIPO"
35066;3845;"WX";"31715512";8866.00;"SIPO"
35067;3846;"GH";"312638";2016.00;"SIPO"
35068;3847;"YZ";"2573502";5500.00;"SIPO"
35069;3847;"YZ";"83747803";7.00;" "
35070;3847;"QR";"36324137";883.00;"POJISTNE"
35071;3848;"YZ";"42658120";7241.00;"SIPO"
35072;3849;"IJ";"72727924";4447.00;"SIPO"
35073;3850;"IJ";"3844541";2037.00;"SIPO"
35074;3850;"CD";"34453201";5120.00;" "
35075;3851;"MN";"52305114";1294.00;"SIPO"
35076;3851;"KL";"91988861";9505.00;" "
35077;3852;"CD";"38480061";220.00;"SIPO"
35078;3852;"CD";"24416232";3144.00;"SIPO"
35080;3854;"QR";"36950737";1290.00;"SIPO"
35081;3854;"OP";"59714329";930.00;" "
35082;3855;"ST";"32587927";950.00;"SIPO"
35083;3855;"IJ";"38085216";5578.00;" "
35084;3855;"MN";"78167867";795.00;"POJISTNE"
35085;3856;"UV";"91998385";2280.00;"SIPO"
35086;3857;"ST";"18218005";2183.00;"SIPO"
35087;3859;"WX";"17110729";5120.20;"UVER"
35088;3860;"AB";"27327156";1248.50;"LEASING"
35089;3860;"ST";"88340824";8323.00;"SIPO"
35090;3861;"EF";"32061487";4227.00;"SIPO"
35091;3862;"MN";"12050682";2080.80;"UVER"
35092;3862;"UV";"37094020";3508.00;"SIPO"
35093;3862;"YZ";"17165685";7824.00;" "
35094;3863;"QR";"88157391";8504.00;"SIPO"
35095;3864;"KL";"59408056";347.00;"SIPO"
35096;3864;"GH";"67975002";5960.00;" "
35097;3864;"GH";"15961814";511.00;"POJISTNE"
35098;3864;"QR";"75671767";1419.00;" "
35099;3865;"OP";"62146550";5947.00;"SIPO"
35100;3867;"AB";"21799749";5476.00;"SIPO"
35101;3868;"CD";"47142148";3259.00;"SIPO"
35102;3869;"GH";"43038785";1248.50;"LEASING"
35103;3869;"UV";"88817554";6360.00;"SIPO"
35104;3870;"AB";"91396879";3673.00;"SIPO"
35105;3871;"UV";"55483001";153.00;"SIPO"
35106;3871;"AB";"64580011";1505.00;"SIPO"
35107;3872;"UV";"37346983";2502.20;"UVER"
35108;3872;"GH";"39719027";1691.00;"SIPO"
35109;3872;"QR";"66648661";923.00;" "
35110;3872;"KL";"84313565";5301.00;"POJISTNE"
35111;3872;"MN";"8770090";2908.00;" "
35115;3874;"CD";"51856213";5861.00;"SIPO"
35116;3875;"IJ";"93942355";6413.70;"UVER"
35117;3876;"UV";"60230421";12056.00;"SIPO"
35118;3877;"QR";"32653641";3711.00;"SIPO"
35119;3878;"OP";"23655247";216.00;"SIPO"
35120;3878;"YZ";"38488340";1648.00;" "
35121;3878;"YZ";"35417062";70.00;"POJISTNE"
35126;3880;"CD";"74985646";1942.00;"SIPO"
35127;3881;"EF";"91738003";1319.00;"SIPO"
35128;3881;"IJ";"58912730";3188.00;" "
35129;3882;"KL";"49302369";1608.00;"SIPO"
35130;3882;"QR";"87316327";379.00;" "
35131;3882;"ST";"72013407";77.00;"POJISTNE"
35132;3882;"IJ";"12070072";100.00;" "
35133;3884;"YZ";"5279612";5011.00;"SIPO"
35134;3885;"GH";"4249543";1176.00;"LEASING"
35135;3887;"MN";"51578915";2013.00;"SIPO"
35136;3889;"KL";"70547342";173.00;"SIPO"
35137;3889;"GH";"94921665";1767.00;" "
35138;3890;"MN";"11023718";5467.00;"SIPO"
35139;3891;"GH";"80522375";3172.00;"SIPO"
35140;3892;"GH";"29015290";2238.00;"SIPO"
35141;3893;"QR";"80644279";1501.00;"SIPO"
35142;3893;"MN";"44051182";1534.00;" "
35143;3894;"OP";"98407303";2745.00;"SIPO"
35144;3894;"YZ";"15127009";621.00;"SIPO"
35145;3895;"OP";"23516989";4414.00;"SIPO"
35146;3896;"EF";"45272469";2602.00;"SIPO"
35147;3896;"MN";"53936433";1642.00;" "
35148;3897;"MN";"68786066";5350.00;"SIPO"
35149;3898;"WX";"33097869";2650.00;"SIPO"
35150;3899;"IJ";"84541290";3069.00;"SIPO"
35153;3901;"GH";"92254411";932.00;"LEASING"
35154;3902;"WX";"38989275";1016.00;"SIPO"
35155;3902;"ST";"77708458";5419.00;" "
35156;3903;"CD";"41765970";6583.00;"SIPO"
35157;3904;"UV";"63099199";2075.00;"SIPO"
35158;3905;"YZ";"45596945";7689.00;"SIPO"
35159;3906;"EF";"96055197";5577.30;"UVER"
35160;3907;"CD";"56403291";5577.30;"UVER"
35161;3908;"KL";"49593687";1630.00;"SIPO"
35162;3908;"QR";"26197701";1008.00;"SIPO"
35163;3909;"YZ";"4480547";8279.00;"SIPO"
35164;3909;"QR";"5039710";713.00;" "
35165;3909;"YZ";"73936581";617.00;"POJISTNE"
35166;3910;"YZ";"79231428";2673.00;"SIPO"
35167;3911;"EF";"83345818";1946.00;"SIPO"
35168;3912;"UV";"99253552";1177.00;"SIPO"
35169;3912;"KL";"95519256";1551.00;"SIPO"
35170;3913;"OP";"66400325";7333.00;"SIPO"
35171;3914;"AB";"39802485";6118.00;"SIPO"
35172;3915;"GH";"25808733";9510.00;"SIPO"
35173;3916;"EF";"91283201";2693.70;"UVER"
35174;3916;"UV";"38921874";10900.00;"SIPO"
35175;3916;"UV";"51592075";1078.00;" "
35176;3916;"AB";"23392904";2570.00;"POJISTNE"
35177;3917;"CD";"89179288";2362.00;"SIPO"
35178;3917;"QR";"63465010";2833.00;" "
35179;3917;"YZ";"75628006";789.00;"POJISTNE"
35180;3917;"OP";"9782308";272.00;" "
35181;3918;"ST";"11387104";4865.00;"SIPO"
35182;3919;"KL";"81950729";3521.00;"SIPO"
35183;3922;"MN";"27645427";2953.00;"SIPO"
35184;3923;"ST";"4434031";5037.00;"SIPO"
35185;3924;"KL";"47621411";3093.00;"SIPO"
35186;3925;"WX";"61645322";4256.00;"SIPO"
35187;3925;"OP";"25474483";2247.00;" "
35188;3926;"IJ";"55667674";2232.00;"SIPO"
35189;3927;"CD";"14631736";1926.00;"SIPO"
35190;3927;"YZ";"35319298";1400.00;" "
35196;3930;"YZ";"79120719";9101.00;"SIPO"
35197;3932;"UV";"38860297";1593.00;"SIPO"
35198;3933;"YZ";"1246595";1616.20;"LEASING"
35199;3934;"MN";"96072834";2396.00;"SIPO"
35200;3935;"WX";"62539005";1184.00;"LEASING"
35201;3935;"MN";"30181229";2648.00;"SIPO"
35202;3935;"GH";"11549193";5908.00;" "
35203;3935;"YZ";"3849626";652.00;"POJISTNE"
35204;3935;"MN";"46342325";1070.00;" "
35205;3936;"CD";"59733676";1859.00;"SIPO"
35206;3936;"ST";"98634075";127.00;" "
35207;3936;"AB";"8674580";432.00;"POJISTNE"
35208;3937;"KL";"92072844";3385.00;"SIPO"
35209;3938;"CD";"83267962";3869.00;"SIPO"
35210;3939;"MN";"57331061";5177.00;"SIPO"
35211;3941;"MN";"7649010";1510.00;"SIPO"
35212;3941;"WX";"13397574";599.00;" "
35213;3942;"YZ";"11209202";2982.50;"UVER"
35214;3942;"ST";"34098577";13428.00;"SIPO"
35215;3943;"YZ";"50228506";1942.00;"SIPO"
35216;3944;"QR";"78422194";1165.00;"SIPO"
35217;3944;"EF";"65107047";3338.00;" "
35218;3946;"GH";"72052663";4832.00;"SIPO"
35219;3946;"AB";"14122963";4607.00;" "
35220;3947;"CD";"13642275";2469.00;"SIPO"
35221;3947;"YZ";"94871657";619.00;" "
35222;3948;"YZ";"3428841";314.00;"SIPO"
35223;3948;"EF";"58645462";2780.00;" "
35224;3948;"YZ";"3555155";1969.00;"POJISTNE"
35225;3948;"EF";"3710729";210.00;" "
35226;3950;"EF";"8577830";6955.00;"SIPO"
35227;3950;"WX";"71886944";1185.00;"LEASING"
35228;3951;"OP";"7565194";7284.00;"UVER"
35229;3952;"GH";"72330528";367.00;"SIPO"
35230;3952;"GH";"22428715";1138.00;"SIPO"
35231;3953;"AB";"85838764";5297.70;"UVER"
35232;3954;"MN";"77104884";2014.00;"SIPO"
35233;3955;"EF";"9654927";4129.00;"SIPO"
35234;3955;"GH";"24978786";997.00;" "
35235;3956;"ST";"20439923";6035.00;"SIPO"
35236;3956;"IJ";"23786348";892.00;" "
35237;3959;"AB";"40621632";1680.60;"LEASING"
35238;3960;"CD";"74252974";3204.00;"SIPO"
35239;3961;"AB";"38375651";2309.00;"SIPO"
35240;3963;"IJ";"27212840";3477.00;"SIPO"
35241;3963;"WX";"88884788";95.00;" "
35242;3963;"EF";"42651188";70.00;"POJISTNE"
35243;3964;"UV";"49043488";2146.00;"SIPO"
35244;3966;"IJ";"59096312";1754.00;"SIPO"
35245;3967;"AB";"28307140";2349.50;"UVER"
35246;3969;"QR";"24362379";4299.00;"SIPO"
35247;3970;"ST";"15046972";8957.00;"SIPO"
35248;3971;"KL";"30010575";9510.00;"SIPO"
35249;3971;"UV";"54464662";1026.00;" "
35250;3971;"WX";"30132991";857.00;"POJISTNE"
35251;3971;"MN";"55104500";402.00;" "
35252;3972;"GH";"4039895";7012.00;"SIPO"
35253;3972;"AB";"33554858";2012.00;" "
35254;3973;"IJ";"58564495";6941.00;"SIPO"
35255;3974;"QR";"35360241";4670.00;"SIPO"
35256;3975;"YZ";"22444594";2269.00;"SIPO"
35257;3976;"ST";"59522145";967.00;"SIPO"
35258;3976;"ST";"8696937";1447.00;"SIPO"
35259;3977;"ST";"51005125";2974.00;"SIPO"
35260;3978;"WX";"59417921";3616.00;"SIPO"
35261;3978;"UV";"2867442";692.00;" "
35262;3978;"QR";"18854892";1997.00;"POJISTNE"
35263;3979;"WX";"51212304";6256.00;"SIPO"
35264;3980;"ST";"74249100";1367.00;"SIPO"
35265;3980;"QR";"32205635";2264.00;" "
35266;3981;"AB";"83879112";1383.00;"SIPO"
35267;3981;"EF";"20137071";336.00;" "
35268;3981;"MN";"9709912";545.00;"POJISTNE"
35269;3982;"OP";"15246630";2153.00;"SIPO"
35270;3984;"AB";"94890266";1803.00;"SIPO"
35271;3985;"GH";"17921477";2007.00;"SIPO"
35272;3986;"AB";"78493797";3960.00;"SIPO"
35273;3986;"WX";"87679379";2649.00;" "
35274;3987;"WX";"32697832";4992.00;"SIPO"
35275;3987;"QR";"86586814";1526.00;"LEASING"
35276;3989;"CD";"242722";2097.00;"SIPO"
35277;3990;"YZ";"18163431";10312.00;"SIPO"
35278;3991;"IJ";"95958947";1937.00;"SIPO"
35279;3992;"ST";"15884882";6738.00;"SIPO"
35280;3993;"ST";"54010170";7616.00;"SIPO"
35281;3995;"KL";"10419178";3601.00;"SIPO"
35282;3995;"UV";"18222165";415.00;" "
35283;3995;"YZ";"70030551";983.00;"POJISTNE"
35284;3996;"YZ";"29565316";1511.00;"SIPO"
35285;3998;"QR";"26202184";2364.00;"SIPO"
35286;3998;"KL";"25096166";1519.00;" "
35287;3999;"IJ";"35235697";4806.00;"SIPO"
35288;3999;"AB";"48404151";2332.00;" "
35289;3999;"KL";"77352034";563.00;"POJISTNE"
35291;4003;"OP";"382733";3815.50;"LEASING"
35292;4003;"YZ";"76160329";3786.00;"SIPO"
35297;4010;"ST";"6746900";5948.00;"SIPO"
35298;4010;"MN";"19982749";1824.00;"LEASING"
35303;4013;"MN";"22217119";1003.00;"LEASING"
35304;4013;"EF";"83890586";6686.00;"SIPO"
35317;4026;"ST";"76516663";2620.40;"LEASING"
35318;4026;"IJ";"95854043";2618.00;"SIPO"
35319;4026;"QR";"60125994";9711.00;" "
35334;4033;"MN";"70536905";1494.00;"SIPO"
35335;4033;"OP";"86237394";2808.00;" "
35336;4033;"OP";"46252030";1756.00;"UVER"
35352;4047;"MN";"39103245";2988.00;"LEASING"
35364;4052;"IJ";"25790983";2948.00;"UVER"
35372;4059;"WX";"58010673";5652.00;"UVER"
35381;4066;"YZ";"54565942";3224.50;"LEASING"
35382;4066;"CD";"35107851";6893.00;"SIPO"
35383;4066;"WX";"20153117";7246.00;" "
35391;4071;"EF";"53343808";1078.00;"LEASING"
35392;4071;"WX";"88639789";10272.00;"SIPO"
35402;4079;"WX";"16481298";3312.00;"UVER"
35403;4079;"AB";"19063937";5009.00;"SIPO"
35404;4079;"QR";"7362539";218.00;" "
35405;4079;"ST";"81205659";321.00;"POJISTNE"
35409;4081;"YZ";"22211885";5746.00;"UVER"
35417;4088;"UV";"18712330";4235.70;"LEASING"
35418;4088;"YZ";"76793396";3315.00;"SIPO"
35419;4088;"KL";"26589399";337.00;" "
35420;4088;"WX";"65632182";3.00;"POJISTNE"
35422;4091;"YZ";"45072424";4247.00;"SIPO"
35423;4091;"ST";"12956852";185.00;" "
35424;4091;"CD";"73299705";907.00;"LEASING"
35433;4099;"AB";"31954735";1926.00;"SIPO"
35434;4099;"IJ";"40898221";403.00;" "
35435;4099;"QR";"6660080";1298.00;"POJISTNE"
35436;4099;"GH";"75250422";872.00;"UVER"
35462;4116;"MN";"92376952";4200.20;"UVER"
35463;4116;"IJ";"69320016";14448.00;"SIPO"
35472;4127;"CD";"6366193";4200.20;"UVER"
35473;4127;"QR";"34589725";11105.00;"SIPO"
35474;4127;"GH";"77216887";221.00;" "
35475;4127;"QR";"28738975";69.00;"POJISTNE"
35478;4131;"YZ";"77345645";2520.10;"LEASING"
35479;4131;"OP";"66005611";974.00;"SIPO"
35480;4131;"UV";"18379521";4696.00;" "
35482;4134;"OP";"98212933";1171.00;"LEASING"
35483;4134;"WX";"37454885";5932.00;"SIPO"
35493;4143;"OP";"86283540";1896.00;"LEASING"
35494;4144;"QR";"13202494";5915.70;"UVER"
35495;4144;"WX";"44854801";8753.00;"SIPO"
35503;4150;"ST";"41463971";3006.00;"SIPO"
35504;4150;"WX";"91151189";1669.00;" "
35505;4150;"QR";"82856064";75.00;"POJISTNE"
35506;4150;"CD";"57309913";1273.00;"LEASING"
35532;4171;"WX";"22916323";2611.80;"LEASING"
35533;4171;"GH";"90027188";14336.00;"SIPO"
35557;4186;"EF";"54694455";7028.00;"SIPO"
35558;4186;"UV";"72907602";894.00;"LEASING"
35565;4190;"QR";"51522499";2901.00;"SIPO"
35566;4190;"MN";"24471074";1100.00;" "
35567;4190;"IJ";"72617375";1242.00;"POJISTNE"
35568;4190;"QR";"57476657";6763.00;"UVER"
35639;4237;"GH";"65168309";1960.50;"LEASING"
35649;4245;"CD";"5514008";4534.00;"SIPO"
35650;4245;"OP";"46815562";1663.00;"LEASING"
35663;4253;"UV";"53549736";4125.20;"LEASING"
35664;4253;"WX";"66295969";7344.00;"SIPO"
35668;4259;"ST";"4058731";3318.00;"UVER"
35669;4259;"CD";"73520475";9516.00;"SIPO"
35670;4259;"AB";"40486842";2255.00;" "
35671;4260;"EF";"42941677";4075.50;"UVER"
35672;4260;"OP";"18079054";12006.00;"SIPO"
35680;4266;"MN";"21157777";9098.00;"SIPO"
35681;4266;"QR";"92455988";507.00;"LEASING"
35683;4268;"IJ";"24499589";6646.00;"SIPO"
35684;4268;"AB";"28338015";3499.00;"UVER"
35690;4273;"QR";"39798104";2895.20;"LEASING"
35691;4273;"UV";"91834884";9909.00;"SIPO"
35695;4276;"IJ";"57985192";2895.20;"LEASING"
35718;4293;"GH";"89613037";4561.00;"UVER"
35719;4293;"IJ";"75312357";4797.00;"SIPO"
35737;4309;"UV";"97354483";4825.30;"UVER"
35748;4318;"YZ";"59831583";4609.60;"LEASING"
35749;4318;"KL";"13522321";13396.00;"SIPO"
35752;4320;"GH";"15082747";4280.00;"UVER"
35763;4330;"KL";"9958225";4609.60;"LEASING"
35764;4330;"CD";"5012721";4140.00;"SIPO"
35765;4330;"OP";"83009093";1786.00;" "
35767;4332;"WX";"43657523";4609.60;"LEASING"
35768;4332;"GH";"21178984";7885.00;"SIPO"
35772;4336;"CD";"16882026";4556.00;"LEASING"
35773;4336;"WX";"30210501";8316.00;"SIPO"
35774;4337;"IJ";"15837014";2142.00;"UVER"
35781;4342;"AB";"4569364";4172.00;"UVER"
35782;4342;"KL";"52346587";6135.00;"SIPO"
35785;4346;"EF";"11365098";2329.00;"LEASING"
35786;4346;"KL";"97406702";5389.00;"SIPO"
35787;4346;"AB";"19900185";3067.00;" "
35791;4352;"EF";"6195903";3710.00;"SIPO"
35792;4352;"MN";"5816001";506.00;"LEASING"
35794;4354;"MN";"33371013";5461.30;"UVER"
35795;4354;"CD";"23047155";12756.00;"SIPO"
35796;4356;"AB";"75449079";1003.00;"LEASING"
35798;4358;"IJ";"36673987";2542.00;"LEASING"
35802;4361;"AB";"55740487";7512.70;"UVER"
35820;4377;"OP";"46991014";4788.30;"LEASING"
35825;4383;"IJ";"71792411";1540.00;"LEASING"
35826;4383;"AB";"54309666";8352.00;"SIPO"
35827;4383;"KL";"99767720";4265.00;" "
35829;4386;"ST";"24428779";1590.00;"LEASING"
35830;4386;"OP";"82197737";11954.00;"SIPO"
35865;4408;"YZ";"89509248";3779.90;"LEASING"
35866;4408;"GH";"93220632";5156.00;"SIPO"
35874;4413;"QR";"63660216";4610.00;"UVER"
35875;4413;"UV";"8759522";7802.00;"SIPO"
35876;4414;"ST";"75805902";3716.00;"SIPO"
35877;4414;"ST";"35362416";3509.00;" "
35878;4414;"EF";"88424551";4051.00;"UVER"
35879;4415;"AB";"8593738";4601.00;"SIPO"
35880;4415;"MN";"61133015";3408.00;" "
35881;4415;"QR";"19646489";77.00;"POJISTNE"
35882;4415;"OP";"67352598";397.00;" "
35883;4415;"EF";"42558240";6170.00;"UVER"
35887;4418;"ST";"50905704";5951.00;"SIPO"
35888;4418;"ST";"36693310";186.00;" "
35889;4418;"UV";"51602697";906.00;"POJISTNE"
35890;4418;"ST";"76446610";1435.00;" "
35891;4418;"ST";"73401069";881.00;"LEASING"
35899;4423;"GH";"47825217";2051.00;"UVER"
35900;4423;"CD";"4275078";1277.00;"SIPO"
35901;4423;"QR";"21013897";4015.00;" "
35902;4424;"MN";"62918054";720.00;"LEASING"
35905;4427;"KL";"17050731";5005.00;"SIPO"
35906;4427;"CD";"55410188";7318.00;"UVER"
35917;4434;"GH";"7346713";2314.00;"LEASING"
35918;4434;"OP";"390536";4495.00;"SIPO"
35922;4438;"ST";"41293668";658.00;"LEASING"
35925;4442;"CD";"2065778";8590.00;"SIPO"
35926;4442;"GH";"64758652";1502.00;"LEASING"
35931;4447;"WX";"55297768";5353.50;"UVER"
35932;4448;"WX";"57328462";5353.50;"UVER"
35941;4456;"IJ";"41103047";5353.50;"UVER"
35951;4462;"AB";"98249196";2770.30;"UVER"
35956;4467;"UV";"25870239";2394.50;"UVER"
35957;4467;"QR";"66281664";4556.00;"SIPO"
35964;4471;"CD";"9000087";3029.20;"LEASING"
35965;4471;"AB";"60353129";11318.00;"SIPO"
35967;4473;"EF";"96544521";5528.00;"SIPO"
35968;4473;"KL";"69761729";3525.00;" "
35969;4473;"KL";"75815641";1566.00;"UVER"
35971;4475;"YZ";"70522868";1691.90;"LEASING"
35972;4476;"YZ";"51957607";3195.00;"SIPO"
35973;4476;"EF";"27366185";912.00;" "
35974;4476;"GH";"96384197";3103.00;"POJISTNE"
35975;4476;"UV";"18494886";633.00;"UVER"
35978;4478;"CD";"49646252";707.00;"LEASING"
36008;4503;"YZ";"21099597";2819.80;"UVER"
36020;4511;"WX";"95965677";3948.00;"SIPO"
36021;4511;"EF";"87421154";798.00;"LEASING"
36042;4527;"QR";"12378204";2156.00;"UVER"
36048;4533;"CD";"10384428";2253.50;"UVER"
36049;4533;"OP";"65046036";10479.00;"SIPO"
36053;4537;"EF";"82846194";1352.10;"LEASING"
36066;4550;"IJ";"71980470";1113.00;"SIPO"
36067;4550;"EF";"95971029";1607.00;" "
36068;4550;"ST";"19181561";424.00;"POJISTNE"
36069;4550;"WX";"30900681";1022.00;"UVER"
36110;4576;"UV";"20694566";8339.00;"UVER"
36115;4580;"ST";"99807279";1684.80;"UVER"
36116;4580;"AB";"90886467";8723.00;"SIPO"
36124;4585;"YZ";"64408206";4065.00;"SIPO"
36125;4585;"GH";"3908431";1347.00;"UVER"
36166;4616;"GH";"74167519";2778.70;"UVER"
36167;4616;"WX";"88828020";12260.00;"SIPO"
36170;4618;"WX";"54633820";2778.70;"UVER"
36181;4626;"IJ";"69861972";2778.70;"UVER"
36189;4631;"KL";"39618468";3647.00;"UVER"
36217;4650;"YZ";"59294611";554.00;"SIPO"
36218;4650;"KL";"6576216";2828.00;" "
36219;4650;"ST";"50796478";6700.00;"UVER"
36230;4660;"QR";"35342312";4456.00;"UVER"
36231;4660;"QR";"85892647";2121.00;"SIPO"
36232;4660;"UV";"85081994";475.00;" "
36233;4660;"MN";"76798975";437.00;"POJISTNE"
36263;4681;"ST";"8383214";3388.00;"UVER"
36264;4681;"CD";"50554043";5016.00;"SIPO"
36265;4681;"OP";"30791741";4515.00;" "
36325;4715;"AB";"94525420";4049.00;"UVER"
36341;4725;"KL";"46966421";4674.20;"UVER"
36342;4725;"KL";"77940284";13462.00;"SIPO"
36345;4727;"YZ";"36371326";4485.00;"UVER"
36346;4727;"QR";"30821961";3580.00;"SIPO"
36347;4727;"UV";"87424748";1861.00;" "
36371;4746;"UV";"51417624";3413.00;"UVER"
36378;4753;"UV";"96378469";1271.00;"LEASING"
36413;4774;"EF";"85673802";9689.00;"UVER"
36424;4784;"CD";"68459832";4572.00;"UVER"
36443;4794;"MN";"92189216";1922.00;"SIPO"
36444;4794;"EF";"60735916";603.00;" "
36445;4794;"UV";"85381936";3142.00;"POJISTNE"
36446;4794;"CD";"91262608";1660.00;" "
36447;4794;"KL";"80407201";9698.00;"UVER"
36454;4803;"UV";"17711252";1232.00;"UVER"
36489;4825;"OP";"74436640";1783.20;"UVER"
36529;4851;"MN";"12253350";5902.20;"UVER"
36530;4851;"YZ";"40565508";4285.00;"SIPO"
36531;4852;"QR";"23212576";4794.00;"SIPO"
36532;4852;"YZ";"98242383";5925.00;"UVER"
36539;4858;"AB";"67520165";6983.30;"UVER"
36547;4863;"MN";"69927233";6340.30;"UVER"
36548;4863;"OP";"70381557";3300.00;"SIPO"
36549;4863;"QR";"66434705";6036.00;" "
36599;4894;"ST";"81512897";4875.80;"UVER"
36618;4907;"YZ";"25638538";3938.00;"SIPO"
36619;4907;"AB";"5604631";1253.00;" "
36620;4907;"QR";"82890259";325.00;"POJISTNE"
36621;4907;"IJ";"5619949";2059.00;"UVER"
36665;4937;"ST";"47568672";5996.20;"UVER"
36666;4937;"OP";"13841212";2687.00;"SIPO"
36667;4937;"OP";"43502605";800.00;" "
36679;4948;"KL";"70243751";5996.20;"UVER"
36680;4948;"WX";"39958155";4710.00;"SIPO"
36681;4949;"WX";"44724160";6039.80;"UVER"
36709;4969;"ST";"80888122";2502.80;"UVER"
36710;4969;"UV";"87679707";8309.00;"SIPO"
36711;4969;"AB";"94635641";610.00;" "
36729;4981;"YZ";"61511546";4930.00;"SIPO"
36730;4981;"GH";"9506047";3736.00;"UVER"
36748;4994;"MN";"80840283";7178.80;"UVER"
36749;4995;"QR";"68653625";3583.00;"UVER"
36754;4999;"GH";"95365690";4588.50;"UVER"
36755;4999;"WX";"20009368";7028.00;"SIPO"
36756;4999;"MN";"71272724";6327.00;" "
36758;5001;"OP";"7923072";4588.50;"UVER"
36759;5001;"OP";"11451143";9292.00;"SIPO"
36799;5033;"CD";"73070150";1820.00;"SIPO"
36800;5033;"QR";"93854265";754.00;" "
36801;5033;"EF";"12796581";2196.00;"POJISTNE"
36802;5033;"EF";"25932383";950.00;"UVER"
36851;5065;"GH";"31354725";1541.30;"LEASING"
36852;5066;"CD";"56157791";2568.80;"UVER"
36853;5066;"OP";"2258235";4206.00;"SIPO"
36854;5066;"EF";"39506387";1018.00;" "
36855;5066;"YZ";"10269540";132.00;"POJISTNE"
36856;5066;"KL";"45041960";1283.00;" "
36866;5072;"CD";"10877579";1863.00;"SIPO"
36867;5072;"EF";"85992329";5869.00;" "
36868;5072;"OP";"62572306";1065.00;"POJISTNE"
36869;5072;"OP";"5224442";805.00;" "
36870;5072;"IJ";"38607579";5292.00;"UVER"
36928;5118;"GH";"99441033";3095.00;"SIPO"
36929;5118;"CD";"97549569";446.00;" "
36930;5118;"CD";"59396386";1109.00;"UVER"
36934;5120;"MN";"4935771";6738.70;"UVER"
36935;5120;"YZ";"26903707";3008.00;"SIPO"
36946;5126;"YZ";"63854801";4208.00;"SIPO"
36947;5126;"GH";"96935939";424.00;"UVER"
